Id,Name,Title,Release,Steam Rating,Tags
863550,HITMAN™ 2,"<a href=""https://store.steampowered.com/app/863550/"">HITMAN™ 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/863550/header.jpg"" alt=""HITMAN™ 2"">",2018,"91% (25,324 reviews)","Stealth, Assassin, Action, Singleplayer, Third Person, Multiplayer, Violent, Open World, Sandbox, Strategy, Puzzle, Gore, Atmospheric, Co-op, Third-Person Shooter, Shooter, Funny, Online Co-Op, Great Soundtrack, Nudity"
440900,Conan Exiles,"<a href=""https://store.steampowered.com/app/440900/"">Conan Exiles</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/440900/header.jpg"" alt=""Conan Exiles"">",2018,"78% (50,021 reviews)","Survival, Open World, Building, Nudity, Crafting, Open World Survival Craft, Multiplayer, RPG, Sandbox, Massively Multiplayer, Action, Adventure, Online Co-Op, Exploration, Violent, Co-op, Singleplayer, Fantasy, PvP, Gore"
750920,Shadow of the Tomb Raider: Definitive Edition,"<a href=""https://store.steampowered.com/app/750920/"">Shadow of the Tomb Raider: Definitive Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/750920/header.jpg"" alt=""Shadow of the Tomb Raider: Definitive Edition"">",2018,"85% (42,071 reviews)","Adventure, Action, Female Protagonist, Singleplayer, Third Person, Open World, Story Rich, Puzzle, Stealth, Action-Adventure, Exploration, Survival, Violent, Atmospheric, Shooter, Gore, Great Soundtrack, Dark, Multiplayer, Heist"
232050,Eador. Masters of the Broken World,"<a href=""https://store.steampowered.com/app/232050/"">Eador. Masters of the Broken World</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/232050/header.jpg"" alt=""Eador. Masters of the Broken World"">",2013,"66% (1,447 reviews)","Strategy, Turn-Based Strategy, Fantasy, Turn-Based, RPG, Indie, Singleplayer, Tactical, 4X, Hex Grid, Difficult, Turn-Based Tactics, Multiplayer, Tactical RPG, Adventure, Magic"
552500,Warhammer: Vermintide 2,"<a href=""https://store.steampowered.com/app/552500/"">Warhammer: Vermintide 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/552500/header.jpg"" alt=""Warhammer: Vermintide 2"">",2018,"82% (58,083 reviews)","Co-op, First-Person, Hack and Slash, Online Co-Op, Gore, Multiplayer, Dark Fantasy, Action, Violent, Fantasy, PvE, Games Workshop, Atmospheric, FPS, Action RPG, Singleplayer, Survival, Adventure, Indie, Warhammer 40K"
684410,Bridge Constructor Portal,"<a href=""https://store.steampowered.com/app/684410/"">Bridge Constructor Portal</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/684410/header.jpg"" alt=""Bridge Constructor Portal"">",2017,"90% (3,046 reviews)","Strategy, Puzzle, Simulation, Physics, Building, Singleplayer, 2D, Comedy, Difficult, Level Editor, Sci-fi, Casual, 2.5D, Indie, Funny, Sandbox, Family Friendly, Education, Games Workshop"
228200,Company of Heroes,"<a href=""https://store.steampowered.com/app/228200/"">Company of Heroes</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/228200/header.jpg"" alt=""Company of Heroes"">",2006,"93% (6,829 reviews)","Strategy, World War II, RTS, War, Action, Multiplayer, Singleplayer, Tactical, Violent, Military, Historical, Base Building, Classic, Co-op, Real Time Tactics, Mod, Moddable, Great Soundtrack, Story Rich, Shooter"
797410,Headsnatchers,"<a href=""https://store.steampowered.com/app/797410/"">Headsnatchers</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/797410/header.jpg"" alt=""Headsnatchers"">",2019,69% (83 reviews),"Action, Casual, Indie, Local Multiplayer, Character Customization, 4 Player Local, Funny, Parody, Party, Memes, Fighting, PvP, Cute, Colorful, Comedy, Isometric, Multiplayer, Fast-Paced, Family Friendly, Beat &#x27;em up"
368230,Kingdom: Classic,"<a href=""https://store.steampowered.com/app/368230/"">Kingdom: Classic</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/368230/header.jpg"" alt=""Kingdom: Classic"">",2015,"90% (18,056 reviews)","Strategy, Pixel Graphics, Survival, Colony Sim, 2D, Medieval, Indie, Singleplayer, Tower Defense, Side Scroller, Resource Management, Great Soundtrack, City Builder, Simulation, Roguelike, Atmospheric, Casual, Adventure, Difficult, Action"
760060,Mutant Year Zero: Road to Eden,"<a href=""https://store.steampowered.com/app/760060/"">Mutant Year Zero: Road to Eden</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/760060/header.jpg"" alt=""Mutant Year Zero: Road to Eden"">",2018,"90% (10,684 reviews)","Strategy, RPG, Post-apocalyptic, Turn-Based Combat, Turn-Based Tactics, Tactical, Turn-Based, Adventure, Stealth, Singleplayer, Turn-Based Strategy, Atmospheric, Action, Survival, Dark Fantasy, Difficult, Funny, Horror, Exploration, Fantasy"
231430,Company of Heroes 2,"<a href=""https://store.steampowered.com/app/231430/"">Company of Heroes 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/231430/header.jpg"" alt=""Company of Heroes 2"">",2013,"79% (52,673 reviews)","Strategy, World War II, RTS, Multiplayer, Tactical, Historical, War, Military, Singleplayer, Co-op, Online Co-Op, Tanks, Action, Real-Time, Base Building, Real-Time with Pause, Atmospheric, Simulation, Great Soundtrack, Adventure"
587860,Tales of Escape,"<a href=""https://store.steampowered.com/app/587860/"">Tales of Escape</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/587860/header.jpg"" alt=""Tales of Escape"">",2017,"68% (1,546 reviews)","Puzzle, Free to Play, Co-op, Multiplayer, Horror, VR, Adventure, Online Co-Op, Indie, First-Person, Action, Funny, Mystery, Singleplayer, Exploration, FPS, Hidden Object, 3D, Investigation, Controller"
308040,Back to Bed,"<a href=""https://store.steampowered.com/app/308040/"">Back to Bed</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/308040/header.jpg"" alt=""Back to Bed"">",2014,77% (429 reviews),"Puzzle, Indie, Casual, Surreal, Action, Isometric, Singleplayer, Short, Adventure"
113020,Monaco: What's Yours Is Mine,"<a href=""https://store.steampowered.com/app/113020/"">Monaco: What&#x27;s Yours Is Mine</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/113020/header.jpg"" alt=""Monaco: What&#x27;s Yours Is Mine"">",2013,"92% (3,663 reviews)","Co-op, Stealth, Indie, Heist, Local Co-Op, Strategy, Online Co-Op, Top-Down, Action, Multiplayer, Crime, Casual, Great Soundtrack, Adventure, Pixel Graphics, Local Multiplayer, Controller, 2D, Singleplayer, Loot"
680360,Regions Of Ruin,"<a href=""https://store.steampowered.com/app/680360/"">Regions Of Ruin</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/680360/header.jpg"" alt=""Regions Of Ruin"">",2018,"86% (1,744 reviews)","RPG, Adventure, Indie, Action, Open World, Base Building, Colony Sim, Pixel Graphics, Fantasy, Strategy, Simulation, Side Scroller, 2D, Singleplayer, City Builder, Platformer, Building, Hack and Slash, Exploration, Multiplayer"
323580,Jotun: Valhalla Edition,"<a href=""https://store.steampowered.com/app/323580/"">Jotun: Valhalla Edition</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/323580/header.jpg"" alt=""Jotun: Valhalla Edition"">",2015,"79% (1,795 reviews)","Adventure, Mythology, Action, Indie, Hand-drawn, Female Protagonist, Difficult, Singleplayer, Atmospheric, Exploration, Great Soundtrack, 2D, Isometric, Fantasy, Kickstarter, Controller, Vikings, Story Rich, RPG, Action-Adventure"
677160,We Were Here Too,"<a href=""https://store.steampowered.com/app/677160/"">We Were Here Too</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/677160/header.jpg"" alt=""We Were Here Too"">",2018,"80% (3,500 reviews)","Puzzle, Online Co-Op, Co-op, Horror, Action-Adventure, Investigation, Atmospheric, Multiplayer, First-Person, Adventure, Co-op Campaign, Multiple Endings, Psychological Horror, Mystery, Linear, Casual, Immersive, Dark, Soundtrack, Indie"
677120,Heroes of Hammerwatch,"<a href=""https://store.steampowered.com/app/677120/"">Heroes of Hammerwatch</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/677120/header.jpg"" alt=""Heroes of Hammerwatch"">",2018,"89% (5,227 reviews)","Roguelite, Action Roguelike, Co-op, Pixel Graphics, RPG, Multiplayer, Dungeon Crawler, Indie, Online Co-Op, Action, Adventure, 2D, Procedural Generation, Top-Down, Hack and Slash, Roguelike, Bullet Hell, Singleplayer, Fantasy, Action RPG"
493900,Dungeons 3,"<a href=""https://store.steampowered.com/app/493900/"">Dungeons 3</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/493900/header.jpg"" alt=""Dungeons 3"">",2017,"94% (10,979 reviews)","Strategy, Simulation, Villain Protagonist, RTS, Base Building, Management, Fantasy, Comedy, RPG, Dungeon Crawler, Multiplayer, Co-op, Economy, Funny, Female Protagonist, Dark Humor, God Game, Tower Defense, Singleplayer, Online Co-Op"
654050,JYDGE,"<a href=""https://store.steampowered.com/app/654050/"">JYDGE</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/654050/header.jpg"" alt=""JYDGE"">",2017,88% (345 reviews),"Action, Indie, Top-Down Shooter, Cyberpunk, Sci-fi, Dystopian, Shooter, Local Co-Op, Top-Down, Singleplayer, Destruction, Replay Value, Gore, Character Customization, RPG, Futuristic, Strategy, Arcade, Atmospheric, Simulation"
305050,Outland,"<a href=""https://store.steampowered.com/app/305050/"">Outland</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/305050/header.jpg"" alt=""Outland"">",2014,78% (938 reviews),"Platformer, Action, Metroidvania, Co-op, 2D, Adventure, Indie, Bullet Hell, Multiplayer, Controller, Singleplayer, Great Soundtrack, Difficult, Online Co-Op, Arcade, Atmospheric"
236150,Starpoint Gemini 2,"<a href=""https://store.steampowered.com/app/236150/"">Starpoint Gemini 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/236150/header.jpg"" alt=""Starpoint Gemini 2"">",2014,"70% (2,903 reviews)","Space, Simulation, RPG, Open World, Sci-fi, Space Sim, Singleplayer, Action, Moddable, Indie, Spaceships, Trading, Futuristic, Flight, Tactical RPG, 3D, Third Person, Atmospheric, Destruction, Science"
635200,Distrust: Polar Survival,"<a href=""https://store.steampowered.com/app/635200/"">Distrust: Polar Survival</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/635200/header.jpg"" alt=""Distrust: Polar Survival"">",2017,"75% (1,346 reviews)","Survival, Multiplayer, Isometric, Adventure, Procedural Generation, Co-op, Horror, Psychedelic, Survival Horror, Singleplayer, Atmospheric, Top-Down, Tactical, Online Co-Op, Sci-fi, Point &amp; Click, Exploration, Psychological Horror, Roguelite, Strategy"
628760,The Adventurer - Episode 1: Beginning of the End,"<a href=""https://store.steampowered.com/app/628760/"">The Adventurer - Episode 1: Beginning of the End</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/628760/header.jpg"" alt=""The Adventurer - Episode 1: Beginning of the End"">",2017,69% (100 reviews),"Adventure, Casual, Indie, RPG, Simulation, RPGMaker, JRPG, Anime, Turn-Based Combat, Arcade, 2D, Isometric, Pixel Graphics, Fantasy, Linear, Singleplayer"
619700,Steel Rats™,"<a href=""https://store.steampowered.com/app/619700/"">Steel Rats™</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/619700/header.jpg"" alt=""Steel Rats™"">",2018,69% (245 reviews),"Action, Racing, Platformer, Arcade, Bikes, Singleplayer, 2.5D, Violent, Physics, Side Scroller, Controller, 3D Platformer, Indie"
617830,SUPERHOT VR,"<a href=""https://store.steampowered.com/app/617830/"">SUPERHOT VR</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/617830/header.jpg"" alt=""SUPERHOT VR"">",2017,"88% (4,989 reviews)","VR, Shooter, Bullet Time, Puzzle, FPS, Time Manipulation, First-Person, Atmospheric, Cyberpunk, Cinematic, Action, Singleplayer, Sci-fi, Minimalist, Adventure, Hero Shooter, Artificial Intelligence, Old School, Retro, Combat"
219640,Chivalry: Medieval Warfare,"<a href=""https://store.steampowered.com/app/219640/"">Chivalry: Medieval Warfare</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/219640/header.jpg"" alt=""Chivalry: Medieval Warfare"">",2012,"83% (45,475 reviews)","Medieval, Multiplayer, Action, Gore, First-Person, Swordplay, Violent, PvP, Indie, Third Person, Competitive, Team-Based, Hack and Slash, Co-op, Historical, FPS, Class-Based, Atmospheric, Simulation, Difficult"
498320,Trolley Gold,"<a href=""https://store.steampowered.com/app/498320/"">Trolley Gold</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/498320/header.jpg"" alt=""Trolley Gold"">",2017,nan,"Casual, Indie"
606150,Moonlighter,"<a href=""https://store.steampowered.com/app/606150/"">Moonlighter</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/606150/header.jpg"" alt=""Moonlighter"">",2018,"83% (8,786 reviews)","Roguelite, Pixel Graphics, Action Roguelike, Adventure, RPG, Indie, Dungeon Crawler, Action, Roguelike, Management, Singleplayer, 2D, Top-Down, Great Soundtrack, Procedural Generation, Fantasy, Action RPG, Cute, Simulation, Retro"
603460,King and Assassins,"<a href=""https://store.steampowered.com/app/603460/"">King and Assassins</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/603460/header.jpg"" alt=""King and Assassins"">",2018,66% (12 reviews),"Strategy, Board Game"
599140,Graveyard Keeper,"<a href=""https://store.steampowered.com/app/599140/"">Graveyard Keeper</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/599140/header.jpg"" alt=""Graveyard Keeper"">",2018,"85% (18,478 reviews)","Pixel Graphics, Crafting, RPG, Simulation, Sandbox, Indie, Management, Medieval, Adventure, Singleplayer, Building, Dark Humor, Agriculture, 2D, Story Rich, Fantasy, Dark, Gore, Mystery, Violent"
356190,Middle-earth™: Shadow of War™,"<a href=""https://store.steampowered.com/app/356190/"">Middle-earth™: Shadow of War™</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/356190/header.jpg"" alt=""Middle-earth™: Shadow of War™"">",2017,"86% (50,898 reviews)","Open World, Action, RPG, Fantasy, Singleplayer, Adventure, Violent, Third Person, Gore, Stealth, War, Story Rich, Action RPG, Hack and Slash, Medieval, Dark Fantasy, Magic, Atmospheric, Strategy, Great Soundtrack"
595440,CPU Invaders,"<a href=""https://store.steampowered.com/app/595440/"">CPU Invaders</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/595440/header.jpg"" alt=""CPU Invaders"">",2017,87% (370 reviews),"Funny, Pixel Graphics, Casual, Indie, Arcade, Shoot &#x27;Em Up, Twin Stick Shooter, Singleplayer, Great Soundtrack, Action, Simulation, 2D, Psychological Horror, Free to Play, Racing, Minimalist, Colorful, Cute, Satire, Survival"
595140,Immortal Redneck,"<a href=""https://store.steampowered.com/app/595140/"">Immortal Redneck</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/595140/header.jpg"" alt=""Immortal Redneck"">",2017,"92% (1,816 reviews)","Action Roguelike, Roguelite, FPS, Action, Indie, Shooter, Singleplayer, Procedural Generation, Difficult, First-Person, Fast-Paced, Perma Death, Funny, Roguelike"
375230,"Warhammer 40,000: Eternal Crusade","<a href=""https://store.steampowered.com/app/375230/"">Warhammer 40,000: Eternal Crusade</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/375230/header.jpg"" alt=""Warhammer 40,000: Eternal Crusade"">",2016,"52% (3,810 reviews)","Warhammer 40K, Action, Third-Person Shooter, Free to Play, Massively Multiplayer, PvP, Games Workshop, Multiplayer, Sci-fi, Co-op, Adventure, Shooter, PvE, Team-Based, Character Customization, Violent, Tactical, Futuristic, Tanks, Difficult"
355790,Styx: Shards of Darkness,"<a href=""https://store.steampowered.com/app/355790/"">Styx: Shards of Darkness</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/355790/header.jpg"" alt=""Styx: Shards of Darkness"">",2017,"83% (2,487 reviews)","Stealth, Adventure, Co-op, Action, Assassin, Fantasy, Dark Fantasy, Singleplayer, Third Person, Dark Humor, Open World, Atmospheric, Parkour, Violent, Memes, Multiplayer, RPG, Comedy, Steampunk, Difficult"
351940,The Descendant,"<a href=""https://store.steampowered.com/app/351940/"">The Descendant</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/351940/header.jpg"" alt=""The Descendant"">",2016,"87% (5,083 reviews)","Adventure, Point &amp; Click, Casual, Story Rich, Post-apocalyptic, Episodic, Choices Matter, Sci-fi, Indie, Alternate History, Singleplayer, Free to Play, Atmospheric, Horror"
582500,We Were Here,"<a href=""https://store.steampowered.com/app/582500/"">We Were Here</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/582500/header.jpg"" alt=""We Were Here"">",2017,"91% (17,011 reviews)","Puzzle, Co-op, Multiplayer, Horror, Co-op Campaign, Adventure, Psychological Horror, Free to Play, Online Co-Op, Mystery, Action-Adventure, Investigation, Atmospheric, First-Person, Indie, Multiple Endings, Difficult, Casual, Action, Dark"
463150,BARRIER X,"<a href=""https://store.steampowered.com/app/463150/"">BARRIER X</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/463150/header.jpg"" alt=""BARRIER X"">",2016,89% (808 reviews),"Indie, Action, Arcade, Difficult, Music, Great Soundtrack, Colorful, Rhythm, Singleplayer, Casual, Family Friendly, Adventure, Multiplayer, 2D, Funny, Side Scroller, Platformer, Strategy, Level Editor, Character Customization"
576470,ANIMALITY,"<a href=""https://store.steampowered.com/app/576470/"">ANIMALITY</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/576470/header.jpg"" alt=""ANIMALITY"">",2017,85% (96 reviews),"Indie, Casual, Adventure, Early Access, Cute, Runner"
573130,Aporia: Beyond The Valley,"<a href=""https://store.steampowered.com/app/573130/"">Aporia: Beyond The Valley</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/573130/header.jpg"" alt=""Aporia: Beyond The Valley"">",2017,84% (306 reviews),"Adventure, Indie, Puzzle, Atmospheric, First-Person, Walking Simulator, Horror, Exploration, Great Soundtrack, Casual, Singleplayer, Mystery, Story Rich, Family Friendly, Beautiful"
567290,Slash It,"<a href=""https://store.steampowered.com/app/567290/"">Slash It</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/567290/header.jpg"" alt=""Slash It"">",2016,91% (699 reviews),"Casual, Indie, Action, Typing, Great Soundtrack, Puzzle"
563560,Alien Swarm: Reactive Drop,"<a href=""https://store.steampowered.com/app/563560/"">Alien Swarm: Reactive Drop</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/563560/header.jpg"" alt=""Alien Swarm: Reactive Drop"">",2017,"94% (15,059 reviews)","Free to Play, Co-op, Top-Down Shooter, Multiplayer, Aliens, Action, Shooter, Online Co-Op, Sci-fi, Moddable, Survival, Tactical, Singleplayer, Strategy, PvP, Adventure, Gore, Zombies, Open World, Casual"
562270,Shot Shot Tactic,"<a href=""https://store.steampowered.com/app/562270/"">Shot Shot Tactic</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/562270/header.jpg"" alt=""Shot Shot Tactic"">",2016,70% (10 reviews),"Early Access, Indie, Action, Casual, Violent, Gore, FPS"
252850,Streamline,"<a href=""https://store.steampowered.com/app/252850/"">Streamline</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/252850/header.jpg"" alt=""Streamline"">",2016,59% (76 reviews),"Early Access, Action, Indie, Sports, Parkour, Multiplayer"
507490,Ashes of the Singularity: Escalation,"<a href=""https://store.steampowered.com/app/507490/"">Ashes of the Singularity: Escalation</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/507490/header.jpg"" alt=""Ashes of the Singularity: Escalation"">",2016,"78% (2,149 reviews)","RTS, Wargame, Real Time Tactics, Base Building, PvE, PvP, Strategy, Sci-fi, 3D, Third Person, Story Rich, Transhumanism, Moddable, Team-Based, Vehicular Combat, Colorful, Economy, Military, Tutorial, Tactical"
554530,CRACKHEAD,"<a href=""https://store.steampowered.com/app/554530/"">CRACKHEAD</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/554530/header.jpg"" alt=""CRACKHEAD"">",2016,67% (55 reviews),"Casual, Indie, Action, Violent, Great Soundtrack, Colorful, Isometric, Funny, Arcade"
547960,Space Beret,"<a href=""https://store.steampowered.com/app/547960/"">Space Beret</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/547960/header.jpg"" alt=""Space Beret"">",2016,42% (21 reviews),"Casual, Indie, Action, Shooter"
529760,TAIKU MANSION,"<a href=""https://store.steampowered.com/app/529760/"">TAIKU MANSION</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/529760/header.jpg"" alt=""TAIKU MANSION"">",2017,33% (27 reviews),"Adventure, Action, Point &amp; Click, Puzzle"
545700,The Land of Dasthir,"<a href=""https://store.steampowered.com/app/545700/"">The Land of Dasthir</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/545700/header.jpg"" alt=""The Land of Dasthir"">",2017,nan,"Adventure, Indie, RPG, RPGMaker"
544140,Murder Mystery Adventure,"<a href=""https://store.steampowered.com/app/544140/"">Murder Mystery Adventure</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/544140/header.jpg"" alt=""Murder Mystery Adventure"">",2016,nan,"Adventure, Indie, Point &amp; Click"
542740,Balloon Blowout,"<a href=""https://store.steampowered.com/app/542740/"">Balloon Blowout</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/542740/header.jpg"" alt=""Balloon Blowout"">",2016,nan,"Action, Casual"
542730,Block Blowout,"<a href=""https://store.steampowered.com/app/542730/"">Block Blowout</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/542730/header.jpg"" alt=""Block Blowout"">",2016,nan,"Action, Casual, Arcade"
542340,Slingshot people,"<a href=""https://store.steampowered.com/app/542340/"">Slingshot people</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/542340/header.jpg"" alt=""Slingshot people"">",2018,28% (128 reviews),"Action, Indie, Simulation, Casual, Nudity, FPS, Psychological Horror"
541370,Clickdraw Clicker,"<a href=""https://store.steampowered.com/app/541370/"">Clickdraw Clicker</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/541370/header.jpg"" alt=""Clickdraw Clicker"">",2016,20% (24 reviews),"Casual, Indie, Action, Clicker, Shooter, 2D, Singleplayer, Arcade, Point &amp; Click, Turn-Based Strategy, Shoot &#x27;Em Up, Anime, Pixel Graphics, Cartoon, Illuminati, Memes, Western, Retro, PvP, Turn-Based Combat"
539460,Puzzle Cube,"<a href=""https://store.steampowered.com/app/539460/"">Puzzle Cube</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/539460/header.jpg"" alt=""Puzzle Cube"">",2016,71% (14 reviews),"Casual, Indie, Puzzle, 3D, Relaxing, Singleplayer, Side Scroller, Exploration, Minimalist, Atmospheric, Logic, Physics"
539440,Citalis,"<a href=""https://store.steampowered.com/app/539440/"">Citalis</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/539440/header.jpg"" alt=""Citalis"">",2016,54% (83 reviews),"Casual, Indie, Simulation, Clicker"
538590,Sleeping Valley,"<a href=""https://store.steampowered.com/app/538590/"">Sleeping Valley</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/538590/header.jpg"" alt=""Sleeping Valley"">",2016,36% (52 reviews),"Casual, Indie, Adventure, Action, Platformer, Arcade, 2D, Difficult, Surreal, Relaxing, Survival, Puzzle, Dark, Abstract, Puzzle Platformer, Co-op, Sci-fi, Pixel Graphics, Minimalist, Steampunk"
537340,Guts and Glory,"<a href=""https://store.steampowered.com/app/537340/"">Guts and Glory</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/537340/header.jpg"" alt=""Guts and Glory"">",2018,"81% (1,412 reviews)","Action, Casual, Racing, Indie, Gore, Funny, Physics, Violent, Open World, Blood, Comedy, Early Access, Sandbox, Third Person, Singleplayer, Level Editor, Difficult, Dark Humor, Survival, Multiplayer"
397950,Clustertruck,"<a href=""https://store.steampowered.com/app/397950/"">Clustertruck</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/397950/header.jpg"" alt=""Clustertruck"">",2016,"92% (7,954 reviews)","Parkour, Automobile Sim, Action, First-Person, 3D Platformer, Singleplayer, Physics, Indie, Fast-Paced, Difficult, Destruction, Funny, Great Soundtrack, Strategy, Platformer, Casual, Level Editor, Racing, Adventure, Multiplayer"
534550,Guacamelee! 2,"<a href=""https://store.steampowered.com/app/534550/"">Guacamelee! 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/534550/header.jpg"" alt=""Guacamelee! 2"">",2018,"91% (1,730 reviews)","Metroidvania, Adventure, Action, Indie, Platformer, Co-op, Beat &#x27;em up, 2D, Local Multiplayer, Funny, Controller, 4 Player Local, Side Scroller, Comedy, Singleplayer, Great Soundtrack, Wrestling, Action-Adventure, Fantasy, Multiple Endings"
532600,Sweet Candy Mahjong,"<a href=""https://store.steampowered.com/app/532600/"">Sweet Candy Mahjong</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/532600/header.jpg"" alt=""Sweet Candy Mahjong"">",2016,nan,"Indie, Casual, Cute"
531860,Where's My What?,"<a href=""https://store.steampowered.com/app/531860/"">Where&#x27;s My What?</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/531860/header.jpg"" alt=""Where&#x27;s My What?"">",2016,nan,"Casual, Indie, Hidden Object"
530020,World to the West,"<a href=""https://store.steampowered.com/app/530020/"">World to the West</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/530020/header.jpg"" alt=""World to the West"">",2017,79% (162 reviews),"Indie, Adventure, Action, Action-Adventure, RPG, Exploration, Top-Down, Singleplayer, Action RPG, Retro, Puzzle, Family Friendly, Funny, Fantasy, Atmospheric, Colorful, Story Rich, Great Soundtrack, Metroidvania, Open World"
529660,Mages of Mystralia,"<a href=""https://store.steampowered.com/app/529660/"">Mages of Mystralia</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/529660/header.jpg"" alt=""Mages of Mystralia"">",2017,85% (676 reviews),"Adventure, Action, Indie, Magic, Female Protagonist, Fantasy, RPG, Great Soundtrack, Singleplayer, Puzzle, Controller, Cute, Action-Adventure"
527100,Star Trek™: Bridge Crew,"<a href=""https://store.steampowered.com/app/527100/"">Star Trek™: Bridge Crew</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/527100/header.jpg"" alt=""Star Trek™: Bridge Crew"">",2017,"77% (1,969 reviews)","Simulation, VR, RPG, Sci-fi, Space, Casual, Multiplayer, Co-op, Action, Adventure"
526880,Chess Knight 2,"<a href=""https://store.steampowered.com/app/526880/"">Chess Knight 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/526880/header.jpg"" alt=""Chess Knight 2"">",2016,52% (19 reviews),"Casual, Strategy, Board Game, Chess"
526790,Monsti,"<a href=""https://store.steampowered.com/app/526790/"">Monsti</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/526790/header.jpg"" alt=""Monsti"">",2016,75% (28 reviews),"Indie, Casual, Arcade, Cartoon, Platformer"
523160,Alice's Patchworks 2,"<a href=""https://store.steampowered.com/app/523160/"">Alice&#x27;s Patchworks 2</a><br><img src=""https://cdn.akamai.steamstatic.com/steam/apps/523160/header.jpg"" alt=""Alice&#x27;s Patchworks 2"">",2016,79% (98 reviews),"Casual, Indie, Puzzle"
